일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.5.17,-1.24E+11,-1418589805,43120449270,-422540935,-5875287230,7267985980,-3112267340,1065549485,-15609502780,98003182720,605035600,0
2023.5.16,94972813825,-1007205135,-87028425755,-2161059755,-16576996945,6411192655,-16024130,4974702680,-1889050015,1855164190,464888385,0
2023.5.15,-1.37E+11,-5876239146,1.73035E+11,6264984970,-25588617170,-2633589340,6335664700,-2359230615,-10758934255,-1399183190,91112760,0
2023.5.12,1.0672E+11,6463425030,-1.57E+11,5334866540,7370228150,2672987130,9192742655,4844155120,-25144747330,39660340850,-560465315,0
2023.5.11,-1.11E+11,351102215,1.0497E+11,-8575087085,13487955345,5363024190,-2947813310,-724372155,-24797526235,24120197135,168206655,0
2023.5.10,-2.34E+11,-293082395,1.72812E+11,-6307841425,7724155515,-565525395,1991488195,20106582445,22634351705,15908131420,150353385,0
2023.5.9,-15996418960,7154429140,-32649648105,24115176550,10614573105,-435212280,2132850670,1769211030,1118732205,2528976630,-352669985,0
2023.5.8,1.49306E+11,15904438965,-1.34E+11,-31753672040,11374945755,-10151919980,532138040,-4180165170,19241285295,-17006083075,356448995,0
2023.5.4,-1.61E+11,-13569161035,1.55774E+11,7049000125,17469457085,2289612965,2376074270,-2339831655,34988049975,-43237380020,35303040,0
2023.5.3,-12920077780,2879041495,-95719315700,39052440450,15503930650,693757455,6120034985,6504766710,55114537530,-16961374035,-267741760,0
2023.5.2,87321961344,-2951285170,-94535897875,4868007576,587396055,1105591590,12066464025,-1191913055,-13505179060,6111815620,123038950,0
2023.4.28,-51877685866,8988963976,58024675665,533228570,3287317915,-2719119655,2854403640,-6573753370,-20868983725,8405233695,-54280845,0
2023.4.27,1.35159E+11,270785945,-1.32E+11,-6985164945,27241214640,-5042671595,33722055975,2363708900,-60082901080,4942077645,65194240,0
2023.4.26,3.29787E+11,-15519541075,-160888885,-5627607350,24417349305,-7584032985,-2396490570,2229052950,-3.56E+11,31589750215,-1092403715,0
